markets,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,musicalkey,musicalmode,time_signature,count,ids,popularity
185.0,64KEffDW9EtZ1y2vBYgq8T,209135.0,0.0418,0.755,0.676,0.00176,0.204,-7.349,0.0377,123.98,0.461,5.0,1.0,4.0,2.0,64KEffDW9EtZ1y2vBYgq8T,80.0
185.0,1O1BXOtl5jWeZJIkSwNMBi,233386.0,0.303,0.559,0.436,0.0,0.368,-7.102,0.0251,74.955,0.36,8.0,1.0,4.0,1.0,1O1BXOtl5jWeZJIkSwNMBi,6.0
185.0,5rHUhS9Ya0S63WI9LFmCSx,213813.0,0.928,0.35,0.402,0.0118,0.0789,-7.358,0.0339,136.106,0.211,5.0,1.0,4.0,1.0,5rHUhS9Ya0S63WI9LFmCSx,37.0
185.0,5rHUhS9Ya0S63WI9LFmCSx,213813.0,0.928,0.35,0.402,0.0118,0.0789,-7.358,0.0339,136.106,0.211,5.0,1.0,4.0,1.0,5rHUhS9Ya0S63WI9LFmCSx,34.0
185.0,7jy3rLJdDQY21OgRLCZ9sD,258973.0,6.01e-05,0.364,0.925,0.000251,0.0603,-4.224,0.0659,153.981,0.301,4.0,1.0,4.0,1.0,7jy3rLJdDQY21OgRLCZ9sD,77.0
185.0,7jy3rLJdDQY21OgRLCZ9sD,258973.0,6.01e-05,0.364,0.925,0.000251,0.0603,-4.224,0.0659,153.981,0.301,4.0,1.0,4.0,1.0,7jy3rLJdDQY21OgRLCZ9sD,78.0
185.0,7jy3rLJdDQY21OgRLCZ9sD,258973.0,6.01e-05,0.364,0.925,0.000251,0.0603,-4.224,0.0659,153.981,0.301,4.0,1.0,4.0,1.0,7jy3rLJdDQY21OgRLCZ9sD,75.0
182.0,7vkiEK5D7Gf0z4M1Va0CXD,126573.0,0.000163,0.5,0.978,1.27e-06,0.287,-3.278,0.065,138.802,0.602,7.0,1.0,4.0,1.0,7vkiEK5D7Gf0z4M1Va0CXD,48.0
185.0,4XDi67ZENZcbfKnvMnTYsI,223728.0,0.0312,0.746,0.62,0.0,0.26,-7.947,0.0654,105.004,0.384,1.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,64.0
185.0,4XDi67ZENZcbfKnvMnTYsI,223728.0,0.0312,0.746,0.62,0.0,0.26,-7.947,0.0654,105.004,0.384,1.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,62.0
185.0,4XDi67ZENZcbfKnvMnTYsI,223728.0,0.0312,0.746,0.62,0.0,0.26,-7.947,0.0654,105.004,0.384,1.0,1.0,4.0,2.0,4XDi67ZENZcbfKnvMnTYsI,61.0
185.0,4Kbxm7oCQujaslLxf9q7k2,230853.0,0.197,0.521,0.824,0.0,0.124,-4.498,0.287,112.614,0.502,5.0,0.0,3.0,1.0,4Kbxm7oCQujaslLxf9q7k2,48.0
184.0,5gznATMVO85ZcLTkE9ULU7,264560.0,0.0304,0.688,0.671,0.0,0.0782,-7.872,0.0975,83.988,0.537,1.0,1.0,4.0,1.0,5gznATMVO85ZcLTkE9ULU7,70.0
184.0,5gznATMVO85ZcLTkE9ULU7,264560.0,0.0304,0.688,0.671,0.0,0.0782,-7.872,0.0975,83.988,0.537,1.0,1.0,4.0,1.0,5gznATMVO85ZcLTkE9ULU7,67.0
181.0,6M2wZ9GZgrQXHCFfjv46we,217783.0,0.0361,0.731,0.725,2.49e-05,0.106,-5.117,0.0349,123.01,0.739,1.0,1.0,4.0,1.0,6M2wZ9GZgrQXHCFfjv46we,88.0
181.0,6M2wZ9GZgrQXHCFfjv46we,217783.0,0.0361,0.731,0.725,2.49e-05,0.106,-5.117,0.0349,123.01,0.739,1.0,1.0,4.0,1.0,6M2wZ9GZgrQXHCFfjv46we,89.0
181.0,6M2wZ9GZgrQXHCFfjv46we,217783.0,0.0361,0.731,0.725,2.49e-05,0.106,-5.117,0.0349,123.01,0.739,1.0,1.0,4.0,1.0,6M2wZ9GZgrQXHCFfjv46we,85.0
181.0,6M2wZ9GZgrQXHCFfjv46we,217783.0,0.0361,0.731,0.725,2.49e-05,0.106,-5.117,0.0349,123.01,0.739,1.0,1.0,4.0,1.0,6M2wZ9GZgrQXHCFfjv46we,86.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,181471.0,0.148,0.685,0.831,0.0,0.107,-3.536,0.0353,91.966,0.821,9.0,1.0,4.0,1.0,1E2AEtxaFaJtH0lO7kgNKw,61.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,181471.0,0.148,0.685,0.831,0.0,0.107,-3.536,0.0353,91.966,0.821,9.0,1.0,4.0,1.0,1E2AEtxaFaJtH0lO7kgNKw,59.0
185.0,1E2AEtxaFaJtH0lO7kgNKw,181471.0,0.148,0.685,0.831,0.0,0.107,-3.536,0.0353,91.966,0.821,9.0,1.0,4.0,1.0,1E2AEtxaFaJtH0lO7kgNKw,58.0
183.0,7aZ221EQfonNG2lO9Hh192,178360.0,0.268,0.718,0.862,0.0,0.0542,-2.33,0.223,115.98,0.582,10.0,0.0,4.0,1.0,7aZ221EQfonNG2lO9Hh192,47.0
184.0,0obuUG86gXYcMtRMNKaYKL,197538.0,0.0562,0.888,0.724,4.63e-05,0.111,-8.604,0.265,129.952,0.622,1.0,1.0,4.0,1.0,0obuUG86gXYcMtRMNKaYKL,43.0
184.0,0obuUG86gXYcMtRMNKaYKL,197538.0,0.0562,0.888,0.724,4.63e-05,0.111,-8.604,0.265,129.952,0.622,1.0,1.0,4.0,1.0,0obuUG86gXYcMtRMNKaYKL,39.0
185.0,4vS7F8WLAPxQyMNAAHt9pn,226706.0,0.548,0.305,0.436,1.7e-05,0.293,-9.257,0.0409,173.721,0.332,4.0,1.0,4.0,1.0,4vS7F8WLAPxQyMNAAHt9pn,14.0
183.0,4IKVDbCSBTxBeAsMKjAuTs,167547.0,0.046,0.76,0.772,0.00627,0.112,-4.08,0.0703,106.02,0.683,3.0,0.0,4.0,1.0,4IKVDbCSBTxBeAsMKjAuTs,69.0
184.0,7lzordPuZEXxwt9aoVZYmG,286840.0,0.000464,0.535,0.695,0.0467,0.155,-9.296,0.0475,166.797,0.433,9.0,0.0,4.0,1.0,7lzordPuZEXxwt9aoVZYmG,70.0
184.0,7lzordPuZEXxwt9aoVZYmG,286840.0,0.000464,0.535,0.695,0.0467,0.155,-9.296,0.0475,166.797,0.433,9.0,0.0,4.0,1.0,7lzordPuZEXxwt9aoVZYmG,66.0
185.0,4rUsH3oMKno1XFIXH9Phve,161052.0,0.395,0.614,0.499,0.679,0.535,-10.339,0.0276,133.049,0.103,1.0,1.0,4.0,1.0,4rUsH3oMKno1XFIXH9Phve,1.0
185.0,3ApUX1o6oSz321MMECyIYd,161207.0,0.149,0.868,0.503,0.0,0.343,-7.566,0.044,103.942,0.777,2.0,1.0,4.0,1.0,3ApUX1o6oSz321MMECyIYd,63.0
185.0,3ApUX1o6oSz321MMECyIYd,161207.0,0.149,0.868,0.503,0.0,0.343,-7.566,0.044,103.942,0.777,2.0,1.0,4.0,1.0,3ApUX1o6oSz321MMECyIYd,64.0
185.0,3ApUX1o6oSz321MMECyIYd,161207.0,0.149,0.868,0.503,0.0,0.343,-7.566,0.044,103.942,0.777,2.0,1.0,4.0,1.0,3ApUX1o6oSz321MMECyIYd,61.0
185.0,3ApUX1o6oSz321MMECyIYd,161207.0,0.149,0.868,0.503,0.0,0.343,-7.566,0.044,103.942,0.777,2.0,1.0,4.0,1.0,3ApUX1o6oSz321MMECyIYd,62.0
185.0,27T030eWyCQRmDyuvr1kxY,255573.0,0.000261,0.587,0.891,0.00454,0.314,-3.381,0.0361,124.005,0.705,11.0,1.0,4.0,1.0,27T030eWyCQRmDyuvr1kxY,69.0
129.0,5L1lO4eRHmJ7a0Q6csE5cT,200689.0,0.0282,0.806,0.653,0.000784,0.107,-6.283,0.0902,150.058,0.85,8.0,1.0,4.0,1.0,5L1lO4eRHmJ7a0Q6csE5cT,70.0
129.0,5L1lO4eRHmJ7a0Q6csE5cT,200689.0,0.0282,0.806,0.653,0.000784,0.107,-6.283,0.0902,150.058,0.85,8.0,1.0,4.0,1.0,5L1lO4eRHmJ7a0Q6csE5cT,68.0
129.0,5L1lO4eRHmJ7a0Q6csE5cT,200689.0,0.0282,0.806,0.653,0.000784,0.107,-6.283,0.0902,150.058,0.85,8.0,1.0,4.0,1.0,5L1lO4eRHmJ7a0Q6csE5cT,67.0
183.0,3lDpdwM8KILepMHqBWUhIA,177840.0,0.000702,0.426,0.965,0.00189,0.179,-3.796,0.103,186.081,0.8,8.0,1.0,4.0,1.0,3lDpdwM8KILepMHqBWUhIA,59.0
183.0,3lDpdwM8KILepMHqBWUhIA,177840.0,0.000702,0.426,0.965,0.00189,0.179,-3.796,0.103,186.081,0.8,8.0,1.0,4.0,1.0,3lDpdwM8KILepMHqBWUhIA,56.0
180.0,7Ey4PD4MYsKc5I2dolUwbH,265773.0,0.435,0.54,0.982,3.37e-05,0.0457,-2.962,0.0458,126.294,0.91,4.0,0.0,4.0,1.0,7Ey4PD4MYsKc5I2dolUwbH,75.0
180.0,7Ey4PD4MYsKc5I2dolUwbH,265773.0,0.435,0.54,0.982,3.37e-05,0.0457,-2.962,0.0458,126.294,0.91,4.0,0.0,4.0,1.0,7Ey4PD4MYsKc5I2dolUwbH,72.0
183.0,0u2FHSq3ln94y5Q57xazwf,227400.0,0.2,0.712,0.815,0.000149,0.141,-5.313,0.0332,90.997,0.764,7.0,1.0,4.0,1.0,0u2FHSq3ln94y5Q57xazwf,69.0
183.0,0u2FHSq3ln94y5Q57xazwf,227400.0,0.2,0.712,0.815,0.000149,0.141,-5.313,0.0332,90.997,0.764,7.0,1.0,4.0,1.0,0u2FHSq3ln94y5Q57xazwf,65.0
183.0,0u2FHSq3ln94y5Q57xazwf,227400.0,0.2,0.712,0.815,0.000149,0.141,-5.313,0.0332,90.997,0.764,7.0,1.0,4.0,1.0,0u2FHSq3ln94y5Q57xazwf,66.0
184.0,2o5jDhtHVPhrJdv3cEQ99Z,140500.0,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,119.986,0.513,11.0,0.0,4.0,1.0,2o5jDhtHVPhrJdv3cEQ99Z,85.0
184.0,2o5jDhtHVPhrJdv3cEQ99Z,140500.0,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,119.986,0.513,11.0,0.0,4.0,1.0,2o5jDhtHVPhrJdv3cEQ99Z,82.0
184.0,2o5jDhtHVPhrJdv3cEQ99Z,140500.0,0.198,0.77,0.787,0.0,0.262,-3.748,0.0583,119.986,0.513,11.0,0.0,4.0,1.0,2o5jDhtHVPhrJdv3cEQ99Z,81.0
178.0,74oJ4qxwOZvX6oSsu1DGnw,298333.0,0.191,0.553,0.576,0.00664,0.0365,-13.458,0.0304,109.827,0.457,0.0,1.0,4.0,1.0,74oJ4qxwOZvX6oSsu1DGnw,63.0
178.0,74oJ4qxwOZvX6oSsu1DGnw,298333.0,0.191,0.553,0.576,0.00664,0.0365,-13.458,0.0304,109.827,0.457,0.0,1.0,4.0,1.0,74oJ4qxwOZvX6oSsu1DGnw,59.0
185.0,711MCceyCBcFnzjGY4Q7Un,292413.0,0.000128,0.495,0.892,0.0216,0.207,-5.601,0.0349,133.474,0.231,4.0,1.0,4.0,1.0,711MCceyCBcFnzjGY4Q7Un,82.0
185.0,711MCceyCBcFnzjGY4Q7Un,292413.0,0.000128,0.495,0.892,0.0216,0.207,-5.601,0.0349,133.474,0.231,4.0,1.0,4.0,1.0,711MCceyCBcFnzjGY4Q7Un,79.0
181.0,4GJ6xDCF5jaUqD6avOuQT6,149438.0,0.378,0.72,0.794,0.0,0.122,-2.644,0.0862,138.089,0.856,6.0,1.0,4.0,1.0,4GJ6xDCF5jaUqD6avOuQT6,67.0
185.0,3e6xOwpoOPEZGZsIuMcvRS,164082.0,0.987,0.506,0.0257,0.939,0.0991,-32.896,0.0285,100.436,0.431,2.0,1.0,4.0,1.0,3e6xOwpoOPEZGZsIuMcvRS,0.0
185.0,0Gi9Zi1kMh4fJVXEhl4J2t,133811.0,0.994,0.372,0.0259,0.956,0.107,-30.959,0.0376,167.485,0.295,7.0,1.0,3.0,1.0,0Gi9Zi1kMh4fJVXEhl4J2t,0.0
183.0,56Qz2XwGj7FxnNKrfkWjnb,147986.0,0.157,0.708,0.709,1.9e-06,0.142,-5.881,0.0641,128.034,0.511,7.0,0.0,4.0,1.0,56Qz2XwGj7FxnNKrfkWjnb,69.0
183.0,56Qz2XwGj7FxnNKrfkWjnb,147986.0,0.157,0.708,0.709,1.9e-06,0.142,-5.881,0.0641,128.034,0.511,7.0,0.0,4.0,1.0,56Qz2XwGj7FxnNKrfkWjnb,70.0
183.0,56Qz2XwGj7FxnNKrfkWjnb,147986.0,0.157,0.708,0.709,1.9e-06,0.142,-5.881,0.0641,128.034,0.511,7.0,0.0,4.0,1.0,56Qz2XwGj7FxnNKrfkWjnb,67.0
183.0,56Qz2XwGj7FxnNKrfkWjnb,147986.0,0.157,0.708,0.709,1.9e-06,0.142,-5.881,0.0641,128.034,0.511,7.0,0.0,4.0,1.0,56Qz2XwGj7FxnNKrfkWjnb,66.0
185.0,711MCceyCBcFnzjGY4Q7Un,210880.0,0.00224,0.529,0.768,0.00075,0.297,-5.51,0.0566,127.316,0.769,7.0,1.0,4.0,1.0,711MCceyCBcFnzjGY4Q7Un,82.0
185.0,711MCceyCBcFnzjGY4Q7Un,210880.0,0.00224,0.529,0.768,0.00075,0.297,-5.51,0.0566,127.316,0.769,7.0,1.0,4.0,1.0,711MCceyCBcFnzjGY4Q7Un,79.0
184.0,6DgP9otnZw5z6daOntINxp,149545.0,0.0344,0.716,0.963,0.0,0.292,-3.097,0.0931,124.97,0.707,0.0,0.0,4.0,2.0,6DgP9otnZw5z6daOntINxp,72.0
184.0,6DgP9otnZw5z6daOntINxp,149545.0,0.0344,0.716,0.963,0.0,0.292,-3.097,0.0931,124.97,0.707,0.0,0.0,4.0,2.0,6DgP9otnZw5z6daOntINxp,68.0
185.0,4RR6YWqLTPKGDgTLhgIMaZ,132005.0,0.191,0.579,0.377,0.00961,0.15,-11.121,0.0287,160.048,0.393,5.0,0.0,4.0,1.0,4RR6YWqLTPKGDgTLhgIMaZ,3.0
183.0,4TaSvnT5o4REFwhqfrmK27,209411.0,0.0637,0.862,0.582,1.11e-05,0.0801,-8.212,0.0866,117.031,0.785,7.0,0.0,4.0,1.0,4TaSvnT5o4REFwhqfrmK27,61.0
181.0,0SfsnGyD8FpIN4U4WCkBZ5,170578.0,0.0221,0.681,0.933,0.00504,0.266,-2.855,0.104,128.036,0.46,0.0,1.0,4.0,1.0,0SfsnGyD8FpIN4U4WCkBZ5,75.0
181.0,0SfsnGyD8FpIN4U4WCkBZ5,170578.0,0.0221,0.681,0.933,0.00504,0.266,-2.855,0.104,128.036,0.46,0.0,1.0,4.0,1.0,0SfsnGyD8FpIN4U4WCkBZ5,72.0
185.0,31ejpyhWMC2NZrhE3gTFQK,149626.0,0.0551,0.866,0.361,3.93e-05,0.0953,-8.726,0.0642,108.978,0.83,6.0,1.0,4.0,1.0,31ejpyhWMC2NZrhE3gTFQK,7.0
185.0,5xMvSh83e0z7eBZSZ8dxKA,129300.0,0.99,0.327,0.00664,0.898,0.109,-34.62,0.0406,68.244,0.189,7.0,1.0,4.0,1.0,5xMvSh83e0z7eBZSZ8dxKA,38.0
185.0,5xMvSh83e0z7eBZSZ8dxKA,129300.0,0.99,0.327,0.00664,0.898,0.109,-34.62,0.0406,68.244,0.189,7.0,1.0,4.0,1.0,5xMvSh83e0z7eBZSZ8dxKA,36.0
185.0,5xMvSh83e0z7eBZSZ8dxKA,129300.0,0.99,0.327,0.00664,0.898,0.109,-34.62,0.0406,68.244,0.189,7.0,1.0,4.0,1.0,5xMvSh83e0z7eBZSZ8dxKA,34.0
184.0,6xQvQwZQQuq9R3TdPNbcR8,154620.0,0.00467,0.543,0.708,5.33e-06,0.634,-6.79,0.0334,124.927,0.37,5.0,1.0,4.0,1.0,6xQvQwZQQuq9R3TdPNbcR8,60.0
184.0,6xQvQwZQQuq9R3TdPNbcR8,154620.0,0.00467,0.543,0.708,5.33e-06,0.634,-6.79,0.0334,124.927,0.37,5.0,1.0,4.0,1.0,6xQvQwZQQuq9R3TdPNbcR8,57.0
181.0,0w1sbtZVQoK6GzV4A4OkCv,217410.0,0.0284,0.801,0.96,0.877,0.0985,-5.534,0.264,126.045,0.101,8.0,1.0,4.0,1.0,0w1sbtZVQoK6GzV4A4OkCv,64.0
181.0,0w1sbtZVQoK6GzV4A4OkCv,217410.0,0.0284,0.801,0.96,0.877,0.0985,-5.534,0.264,126.045,0.101,8.0,1.0,4.0,1.0,0w1sbtZVQoK6GzV4A4OkCv,60.0
183.0,7jdFEYD2LTYjfwxOdlVjmc,234240.0,0.0234,0.378,0.925,0.00062,0.18,-3.781,0.185,108.525,0.584,9.0,1.0,4.0,1.0,7jdFEYD2LTYjfwxOdlVjmc,71.0
183.0,7jdFEYD2LTYjfwxOdlVjmc,234240.0,0.0234,0.378,0.925,0.00062,0.18,-3.781,0.185,108.525,0.584,9.0,1.0,4.0,1.0,7jdFEYD2LTYjfwxOdlVjmc,69.0
183.0,7jdFEYD2LTYjfwxOdlVjmc,234240.0,0.0234,0.378,0.925,0.00062,0.18,-3.781,0.185,108.525,0.584,9.0,1.0,4.0,1.0,7jdFEYD2LTYjfwxOdlVjmc,68.0
184.0,6d8NscVVbeMVINZwJDOoN5,200800.0,0.0089,0.372,0.845,0.0,0.149,-4.244,0.193,147.654,0.374,1.0,0.0,4.0,1.0,6d8NscVVbeMVINZwJDOoN5,59.0
184.0,6d8NscVVbeMVINZwJDOoN5,200800.0,0.0089,0.372,0.845,0.0,0.149,-4.244,0.193,147.654,0.374,1.0,0.0,4.0,1.0,6d8NscVVbeMVINZwJDOoN5,56.0
2.0,4DToQR3aKrHQSSRzSz8Nzt,199759.0,0.00109,0.451,0.929,0.00785,0.442,-5.021,0.0549,135.767,0.378,5.0,1.0,4.0,1.0,4DToQR3aKrHQSSRzSz8Nzt,60.0
2.0,4DToQR3aKrHQSSRzSz8Nzt,199759.0,0.00109,0.451,0.929,0.00785,0.442,-5.021,0.0549,135.767,0.378,5.0,1.0,4.0,1.0,4DToQR3aKrHQSSRzSz8Nzt,56.0
185.0,3h4p2PKHb9JejBCHmWlthK,185759.0,0.00429,0.53,0.653,0.0176,0.177,-6.109,0.0307,85.99,0.356,8.0,1.0,4.0,1.0,3h4p2PKHb9JejBCHmWlthK,24.0
184.0,3IYUhFvPQItj6xySrBmZkd,166280.0,0.583,0.858,0.544,0.00109,0.0707,-9.289,0.0751,108.217,0.874,0.0,1.0,4.0,1.0,3IYUhFvPQItj6xySrBmZkd,81.0
184.0,3IYUhFvPQItj6xySrBmZkd,166280.0,0.583,0.858,0.544,0.00109,0.0707,-9.289,0.0751,108.217,0.874,0.0,1.0,4.0,1.0,3IYUhFvPQItj6xySrBmZkd,78.0
184.0,4wrzxtBZw20ufDstKyTnnP,224234.0,0.55,0.598,0.488,0.00121,0.152,-6.822,0.03,152.01,0.579,0.0,0.0,4.0,1.0,4wrzxtBZw20ufDstKyTnnP,53.0
185.0,7bmYpVgQub656uNTu6qGNQ,135428.0,0.104,0.604,0.814,1.76e-06,0.0687,-2.99,0.318,103.243,0.701,8.0,0.0,4.0,1.0,7bmYpVgQub656uNTu6qGNQ,62.0
185.0,7bmYpVgQub656uNTu6qGNQ,135428.0,0.104,0.604,0.814,1.76e-06,0.0687,-2.99,0.318,103.243,0.701,8.0,0.0,4.0,1.0,7bmYpVgQub656uNTu6qGNQ,59.0
185.0,7bmYpVgQub656uNTu6qGNQ,135428.0,0.104,0.604,0.814,1.76e-06,0.0687,-2.99,0.318,103.243,0.701,8.0,0.0,4.0,1.0,7bmYpVgQub656uNTu6qGNQ,58.0
185.0,2S5hlvw4CMtMGswFtfdK15,236933.0,0.000347,0.601,0.723,0.0011,0.346,-4.364,0.0384,114.991,0.581,8.0,0.0,4.0,1.0,2S5hlvw4CMtMGswFtfdK15,60.0
185.0,5RR0MLwcjc87wjSw2JYdwx,192808.0,0.286,0.821,0.602,0.0,0.0862,-2.916,0.0907,179.932,0.776,5.0,0.0,4.0,1.0,5RR0MLwcjc87wjSw2JYdwx,54.0
185.0,5RR0MLwcjc87wjSw2JYdwx,192808.0,0.286,0.821,0.602,0.0,0.0862,-2.916,0.0907,179.932,0.776,5.0,0.0,4.0,1.0,5RR0MLwcjc87wjSw2JYdwx,50.0
185.0,7nhYjVhwKCoj5Sc6CrcNYl,125968.0,0.995,0.344,0.0214,0.917,0.0881,-33.406,0.0443,66.136,0.463,9.0,1.0,3.0,1.0,7nhYjVhwKCoj5Sc6CrcNYl,0.0
185.0,5b5bt4mZQpJMoCRbiQ7diH,166973.0,0.00262,0.49,0.81,0.836,0.147,-6.054,0.0315,181.103,0.764,10.0,1.0,4.0,1.0,5b5bt4mZQpJMoCRbiQ7diH,66.0
185.0,5b5bt4mZQpJMoCRbiQ7diH,166973.0,0.00262,0.49,0.81,0.836,0.147,-6.054,0.0315,181.103,0.764,10.0,1.0,4.0,1.0,5b5bt4mZQpJMoCRbiQ7diH,64.0
185.0,11rGDSS7UriHODN31vFAXF,236628.0,0.0245,0.595,0.844,0.87,0.0944,-6.757,0.0353,134.012,0.0376,1.0,1.0,4.0,1.0,11rGDSS7UriHODN31vFAXF,26.0
149.0,3yEnArbNHyTCwMRvD9SBy4,280466.0,0.0452,0.264,0.78,0.0222,0.376,-2.741,0.0517,155.376,0.456,0.0,1.0,4.0,1.0,3yEnArbNHyTCwMRvD9SBy4,55.0
182.0,1yqxFtPHKcGcv6SXZNdyT9,181364.0,0.0659,0.925,0.561,0.0271,0.152,-8.675,0.176,128.034,0.721,3.0,1.0,4.0,1.0,1yqxFtPHKcGcv6SXZNdyT9,68.0
182.0,1yqxFtPHKcGcv6SXZNdyT9,181364.0,0.0659,0.925,0.561,0.0271,0.152,-8.675,0.176,128.034,0.721,3.0,1.0,4.0,1.0,1yqxFtPHKcGcv6SXZNdyT9,65.0
184.0,4AVFqumd2ogHFlRbKIjp1t,161266.0,0.028,0.685,0.886,0.0,0.481,-4.179,0.034,125.034,0.615,0.0,1.0,4.0,1.0,4AVFqumd2ogHFlRbKIjp1t,73.0
184.0,4AVFqumd2ogHFlRbKIjp1t,161266.0,0.028,0.685,0.886,0.0,0.481,-4.179,0.034,125.034,0.615,0.0,1.0,4.0,1.0,4AVFqumd2ogHFlRbKIjp1t,69.0
185.0,6KO6G41BBLTDNYOLefWTMU,199067.0,0.000166,0.539,0.918,0.000135,0.362,-3.405,0.0367,126.979,0.655,7.0,1.0,4.0,1.0,6KO6G41BBLTDNYOLefWTMU,62.0
185.0,6KO6G41BBLTDNYOLefWTMU,199067.0,0.000166,0.539,0.918,0.000135,0.362,-3.405,0.0367,126.979,0.655,7.0,1.0,4.0,1.0,6KO6G41BBLTDNYOLefWTMU,59.0
184.0,3IYUhFvPQItj6xySrBmZkd,140773.0,0.201,0.64,0.663,0.00806,0.152,-7.516,0.0374,132.77,0.663,0.0,1.0,4.0,2.0,3IYUhFvPQItj6xySrBmZkd,81.0
184.0,3IYUhFvPQItj6xySrBmZkd,140773.0,0.201,0.64,0.663,0.00806,0.152,-7.516,0.0374,132.77,0.663,0.0,1.0,4.0,2.0,3IYUhFvPQItj6xySrBmZkd,78.0
185.0,34jw2BbxjoYalTp8cJFCPv,261933.0,0.015,0.548,0.691,0.106,0.144,-13.553,0.0369,137.145,0.667,4.0,0.0,4.0,2.0,34jw2BbxjoYalTp8cJFCPv,67.0
185.0,34jw2BbxjoYalTp8cJFCPv,261933.0,0.015,0.548,0.691,0.106,0.144,-13.553,0.0369,137.145,0.667,4.0,0.0,4.0,2.0,34jw2BbxjoYalTp8cJFCPv,68.0
185.0,34jw2BbxjoYalTp8cJFCPv,261933.0,0.015,0.548,0.691,0.106,0.144,-13.553,0.0369,137.145,0.667,4.0,0.0,4.0,2.0,34jw2BbxjoYalTp8cJFCPv,64.0
3.0,568ZhdwyaiCyOGJRtNYhWf,342173.0,0.0983,0.632,0.586,0.581,0.0535,-11.333,0.0284,114.243,0.89,0.0,1.0,4.0,2.0,568ZhdwyaiCyOGJRtNYhWf,66.0
3.0,568ZhdwyaiCyOGJRtNYhWf,342173.0,0.0983,0.632,0.586,0.581,0.0535,-11.333,0.0284,114.243,0.89,0.0,1.0,4.0,2.0,568ZhdwyaiCyOGJRtNYhWf,63.0
3.0,568ZhdwyaiCyOGJRtNYhWf,342173.0,0.0983,0.632,0.586,0.581,0.0535,-11.333,0.0284,114.243,0.89,0.0,1.0,4.0,2.0,568ZhdwyaiCyOGJRtNYhWf,62.0
184.0,12Chz98pHFMPJEknJQMWvI,304840.0,0.000202,0.602,0.905,0.064,0.117,-4.046,0.0775,128.019,0.411,2.0,1.0,4.0,2.0,12Chz98pHFMPJEknJQMWvI,75.0
184.0,12Chz98pHFMPJEknJQMWvI,304840.0,0.000202,0.602,0.905,0.064,0.117,-4.046,0.0775,128.019,0.411,2.0,1.0,4.0,2.0,12Chz98pHFMPJEknJQMWvI,71.0
185.0,3sZcw1QKEb35aR9fur7WNo,157547.0,0.995,0.511,0.00599,0.955,0.0926,-29.793,0.0465,108.986,0.547,6.0,1.0,4.0,3.0,3sZcw1QKEb35aR9fur7WNo,30.0
185.0,3sZcw1QKEb35aR9fur7WNo,157547.0,0.995,0.511,0.00599,0.955,0.0926,-29.793,0.0465,108.986,0.547,6.0,1.0,4.0,3.0,3sZcw1QKEb35aR9fur7WNo,25.0
185.0,2KlGXtQBlBpqBOt4WnVH4M,136624.0,0.991,0.453,0.00759,0.943,0.105,-30.679,0.0378,95.246,0.249,0.0,1.0,4.0,4.0,2KlGXtQBlBpqBOt4WnVH4M,39.0
185.0,2KlGXtQBlBpqBOt4WnVH4M,136624.0,0.991,0.453,0.00759,0.943,0.105,-30.679,0.0378,95.246,0.249,0.0,1.0,4.0,4.0,2KlGXtQBlBpqBOt4WnVH4M,40.0
185.0,2KlGXtQBlBpqBOt4WnVH4M,136624.0,0.991,0.453,0.00759,0.943,0.105,-30.679,0.0378,95.246,0.249,0.0,1.0,4.0,4.0,2KlGXtQBlBpqBOt4WnVH4M,38.0
185.0,2KlGXtQBlBpqBOt4WnVH4M,136624.0,0.991,0.453,0.00759,0.943,0.105,-30.679,0.0378,95.246,0.249,0.0,1.0,4.0,4.0,2KlGXtQBlBpqBOt4WnVH4M,37.0
185.0,2KlGXtQBlBpqBOt4WnVH4M,136624.0,0.991,0.453,0.00759,0.943,0.105,-30.679,0.0378,95.246,0.249,0.0,1.0,4.0,4.0,2KlGXtQBlBpqBOt4WnVH4M,36.0
185.0,6c97PAHbxfwJuLjV7gpwUb,135458.0,0.986,0.425,0.0497,0.888,0.104,-26.293,0.0392,134.645,0.255,4.0,1.0,4.0,4.0,6c97PAHbxfwJuLjV7gpwUb,34.0
185.0,6c97PAHbxfwJuLjV7gpwUb,135458.0,0.986,0.425,0.0497,0.888,0.104,-26.293,0.0392,134.645,0.255,4.0,1.0,4.0,4.0,6c97PAHbxfwJuLjV7gpwUb,30.0
185.0,3Vc2GbgFE5kQCvG6Td2vDi,139250.0,0.989,0.46,0.0375,0.861,0.102,-33.391,0.0278,81.383,0.442,0.0,1.0,4.0,4.0,3Vc2GbgFE5kQCvG6Td2vDi,29.0
185.0,3Vc2GbgFE5kQCvG6Td2vDi,139250.0,0.989,0.46,0.0375,0.861,0.102,-33.391,0.0278,81.383,0.442,0.0,1.0,4.0,4.0,3Vc2GbgFE5kQCvG6Td2vDi,25.0
